new_index,County,BU / ACRE
2000-Todd County,TODD,37.0
2000-Traverse County,TRAVERSE,38.0
2000-Wadena County,WADENA,28.0
2000-Waseca County,WASECA,46.0
2000-Washington County,WASHINGTON,42.0
2000-Watonwan County,WATONWAN,43.0
2000-Wilkin County,WILKIN,33.0
2000-Wright County,WRIGHT,39.0
2000-Yellow Medicine County,YELLOW MEDICINE,39.0
2001-Anoka County,ANOKA,29.0
2001-Becker County,BECKER,33.0
2001-Benton County,BENTON,25.0
2001-Big Stone County,BIG STONE,34.0
2001-Blue Earth County,BLUE EARTH,38.0
2001-Brown County,BROWN,42.0
2001-Carver County,CARVER,41.0
2001-Chippewa County,CHIPPEWA,40.0
2001-Chisago County,CHISAGO,29.0
2001-Clay County,CLAY,34.0
2001-Clearwater County,CLEARWATER,30.0
2001-Cottonwood County,COTTONWOOD,38.0
2001-Douglas County,DOUGLAS,34.0
2001-Faribault County,FARIBAULT,35.0
2001-Freeborn County,FREEBORN,37.0
2001-Grant County,GRANT,39.0
2001-Hennepin County,HENNEPIN,39.0
2001-Isanti County,ISANTI,26.0
2001-Jackson County,JACKSON,36.0
2001-Kanabec County,KANABEC,25.0
2001-Kandiyohi County,KANDIYOHI,38.0
2001-Kittson County,KITTSON,28.0
2001-Lac Qui Parle County,LAC QUI PARLE,37.0
2001-Le Sueur County,LE SUEUR,41.0
2001-Lincoln County,LINCOLN,36.0
2001-Lyon County,LYON,40.0
2001-Mahnomen County,MAHNOMEN,35.0
2001-Marshall County,MARSHALL,32.0
2001-Martin County,MARTIN,35.0
2001-Mcleod County,MCLEOD,39.0
2001-Meeker County,MEEKER,35.0
2001-Mille Lacs County,MILLE LACS,32.0
2001-Morrison County,MORRISON,25.0
2001-Murray County,MURRAY,39.0
2001-Nicollet County,NICOLLET,42.0
2001-Nobles County,NOBLES,38.0
2001-Norman County,NORMAN,33.0
2001-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,31.9
2001-Otter Tail County,OTTER TAIL,33.0
2001-Pennington County,PENNINGTON,30.0
2001-Pine County,PINE,29.0
2001-Pipestone County,PIPESTONE,39.0
2001-Polk County,POLK,32.0
2001-Pope County,POPE,38.0
2001-Red Lake County,RED LAKE,29.0
2001-Redwood County,REDWOOD,38.0
2001-Renville County,RENVILLE,39.0
2001-Rice County,RICE,41.0
2001-Rock County,ROCK,43.0
2001-Roseau County,ROSEAU,29.0
2001-Scott County,SCOTT,40.0
2001-Sherburne County,SHERBURNE,27.0
2001-Sibley County,SIBLEY,41.0
2001-Stearns County,STEARNS,31.0
2001-Steele County,STEELE,40.0
2001-Stevens County,STEVENS,39.0
2001-Swift County,SWIFT,37.0
2001-Todd County,TODD,34.0
2001-Traverse County,TRAVERSE,39.0
2001-Wadena County,WADENA,34.0
2001-Waseca County,WASECA,41.0
2001-Washington County,WASHINGTON,30.0
2001-Watonwan County,WATONWAN,39.0
2001-Wilkin County,WILKIN,33.0
2001-Wright County,WRIGHT,37.0
2001-Yellow Medicine County,YELLOW MEDICINE,39.0
2002-Aitkin County,AITKIN,30.0
2002-Anoka County,ANOKA,32.0
2002-Becker County,BECKER,34.0
2002-Beltrami County,BELTRAMI,34.0
2002-Benton County,BENTON,38.0
2002-Big Stone County,BIG STONE,39.0
2002-Blue Earth County,BLUE EARTH,50.0
2002-Brown County,BROWN,45.0
2002-Carver County,CARVER,49.0
2002-Cass County,CASS,42.0
2002-Chippewa County,CHIPPEWA,45.0
2002-Chisago County,CHISAGO,42.0
2002-Clay County,CLAY,35.0
2002-Clearwater County,CLEARWATER,33.0
2002-Cottonwood County,COTTONWOOD,47.0
2002-Douglas County,DOUGLAS,38.0
2002-Faribault County,FARIBAULT,50.0
2002-Freeborn County,FREEBORN,51.0
2002-Grant County,GRANT,40.0
2002-Hennepin County,HENNEPIN,47.0
2002-Hubbard County,HUBBARD,50.0
2002-Isanti County,ISANTI,34.0
2002-Jackson County,JACKSON,46.0
2002-Kanabec County,KANABEC,42.0
2002-Kandiyohi County,KANDIYOHI,46.0
2002-Kittson County,KITTSON,34.0
2002-Koochiching County,KOOCHICHING,29.0
2002-Lac Qui Parle County,LAC QUI PARLE,41.0
2002-Le Sueur County,LE SUEUR,47.0
2002-Lincoln County,LINCOLN,40.0
2002-Lyon County,LYON,44.0
2002-Mahnomen County,MAHNOMEN,29.0
2002-Marshall County,MARSHALL,34.0
2002-Martin County,MARTIN,49.0
2002-Mcleod County,MCLEOD,44.0
2002-Meeker County,MEEKER,44.0
2002-Mille Lacs County,MILLE LACS,42.0
2002-Morrison County,MORRISON,43.0
2002-Murray County,MURRAY,45.0
2002-Nicollet County,NICOLLET,46.0
2002-Nobles County,NOBLES,44.0
2002-Norman County,NORMAN,31.0
2002-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,35.0
2002-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,38.0
2002-Otter Tail County,OTTER TAIL,35.0
2002-Pennington County,PENNINGTON,30.0
2002-Pine County,PINE,43.0
2002-Pipestone County,PIPESTONE,43.0
2002-Polk County,POLK,33.0
2002-Pope County,POPE,41.0
2002-Red Lake County,RED LAKE,30.0
2002-Redwood County,REDWOOD,44.0
2002-Renville County,RENVILLE,48.0
2002-Rice County,RICE,49.0
2002-Rock County,ROCK,44.0
2002-Roseau County,ROSEAU,33.0
2002-Scott County,SCOTT,48.0
2002-Sherburne County,SHERBURNE,44.0
2002-Sibley County,SIBLEY,47.0
2002-Stearns County,STEARNS,45.0
2002-Steele County,STEELE,51.0
2002-Stevens County,STEVENS,43.0
2002-Swift County,SWIFT,42.0
2002-Todd County,TODD,42.0
2002-Traverse County,TRAVERSE,40.0
2002-Wadena County,WADENA,39.0
2002-Waseca County,WASECA,51.0
2002-Washington County,WASHINGTON,44.0
2002-Watonwan County,WATONWAN,48.0
2002-Wilkin County,WILKIN,37.0
2002-Wright County,WRIGHT,44.0
2002-Yellow Medicine County,YELLOW MEDICINE,42.0
2003-Aitkin County,AITKIN,34.0
2003-Anoka County,ANOKA,18.0
2003-Becker County,BECKER,27.0
2003-Beltrami County,BELTRAMI,25.0
2003-Benton County,BENTON,24.0
2003-Big Stone County,BIG STONE,27.0
2003-Blue Earth County,BLUE EARTH,35.0
2003-Brown County,BROWN,35.0
2003-Carver County,CARVER,31.0
2003-Cass County,CASS,36.0
2003-Chippewa County,CHIPPEWA,35.0
2003-Chisago County,CHISAGO,24.0
2003-Clay County,CLAY,29.0
2003-Clearwater County,CLEARWATER,28.0
2003-Cottonwood County,COTTONWOOD,35.0
2003-Douglas County,DOUGLAS,25.0
2003-Faribault County,FARIBAULT,37.0
2003-Freeborn County,FREEBORN,36.0
2003-Grant County,GRANT,31.0
2003-Hennepin County,HENNEPIN,28.0
2003-Hubbard County,HUBBARD,36.0
2003-Isanti County,ISANTI,19.0
2003-Jackson County,JACKSON,39.0
2003-Kanabec County,KANABEC,18.0
2003-Kandiyohi County,KANDIYOHI,31.0
2003-Kittson County,KITTSON,32.0
2003-Koochiching County,KOOCHICHING,26.0
2003-Lac Qui Parle County,LAC QUI PARLE,29.0
2003-Le Sueur County,LE SUEUR,34.0
2003-Lincoln County,LINCOLN,32.0
2003-Lyon County,LYON,34.0
2003-Mahnomen County,MAHNOMEN,29.0
2003-Marshall County,MARSHALL,28.0
2003-Martin County,MARTIN,37.0
2003-Mcleod County,MCLEOD,28.0
2003-Meeker County,MEEKER,25.0
2003-Mille Lacs County,MILLE LACS,20.0
2003-Morrison County,MORRISON,23.0
2003-Murray County,MURRAY,36.0
2003-Nicollet County,NICOLLET,34.0
2003-Nobles County,NOBLES,37.0
2003-Norman County,NORMAN,30.0
2003-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,29.8
2003-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,30.5
2003-Otter Tail County,OTTER TAIL,30.0
2003-Pennington County,PENNINGTON,27.0
2003-Pine County,PINE,23.0
2003-Pipestone County,PIPESTONE,36.0
2003-Polk County,POLK,30.0
2003-Pope County,POPE,30.0
2003-Red Lake County,RED LAKE,28.0
2003-Redwood County,REDWOOD,34.0
2003-Renville County,RENVILLE,33.0
2003-Rice County,RICE,32.0
2003-Rock County,ROCK,39.0
2003-Roseau County,ROSEAU,30.0
2003-Scott County,SCOTT,31.0
2003-Sherburne County,SHERBURNE,25.0
2003-Sibley County,SIBLEY,30.0
2003-Stearns County,STEARNS,26.0
2003-Steele County,STEELE,31.0
2003-Stevens County,STEVENS,34.0
2003-Swift County,SWIFT,31.0
2003-Todd County,TODD,22.0
2003-Traverse County,TRAVERSE,31.0
2003-Wadena County,WADENA,27.0
2003-Waseca County,WASECA,36.0
2003-Washington County,WASHINGTON,20.0
2003-Watonwan County,WATONWAN,36.0
2003-Wilkin County,WILKIN,30.0
2003-Wright County,WRIGHT,24.0
2003-Yellow Medicine County,YELLOW MEDICINE,33.0
2004-Anoka County,ANOKA,19.0
2004-Becker County,BECKER,13.0
2004-Benton County,BENTON,30.0
2004-Big Stone County,BIG STONE,33.0
2004-Blue Earth County,BLUE EARTH,43.0
2004-Brown County,BROWN,41.0
2004-Carver County,CARVER,37.0
2004-Chippewa County,CHIPPEWA,36.0
2004-Chisago County,CHISAGO,25.0
2004-Clay County,CLAY,21.0
2004-Clearwater County,CLEARWATER,13.0
2004-Cottonwood County,COTTONWOOD,40.0
2004-Douglas County,DOUGLAS,29.0
2004-Faribault County,FARIBAULT,42.0
2004-Freeborn County,FREEBORN,38.0
2004-Grant County,GRANT,34.0
2004-Hennepin County,HENNEPIN,33.0
2004-Hubbard County,HUBBARD,13.0
2004-Isanti County,ISANTI,22.0
2004-Jackson County,JACKSON,39.0
2004-Kanabec County,KANABEC,21.0
2004-Kandiyohi County,KANDIYOHI,35.0
2004-Kittson County,KITTSON,14.0
2004-Lac Qui Parle County,LAC QUI PARLE,32.0
2004-Lake Of The Woods County,LAKE OF THE WOODS,14.0
2004-Le Sueur County,LE SUEUR,39.0
2004-Lincoln County,LINCOLN,34.0
2004-Lyon County,LYON,38.0
2004-Mahnomen County,MAHNOMEN,11.0
2004-Marshall County,MARSHALL,7.0
2004-Martin County,MARTIN,42.0
2004-Mcleod County,MCLEOD,34.0
2004-Meeker County,MEEKER,34.0
2004-Mille Lacs County,MILLE LACS,29.0
2004-Morrison County,MORRISON,27.0
2004-Murray County,MURRAY,36.0
2004-Nicollet County,NICOLLET,38.0
2004-Nobles County,NOBLES,39.0
2004-Norman County,NORMAN,14.0
2004-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,26.0
2004-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,7.9
2004-Otter Tail County,OTTER TAIL,25.0
2004-Pennington County,PENNINGTON,7.0
2004-Pine County,PINE,31.0
2004-Pipestone County,PIPESTONE,33.0
2004-Polk County,POLK,12.0
2004-Pope County,POPE,33.0
2004-Red Lake County,RED LAKE,12.0
2004-Redwood County,REDWOOD,39.0
2004-Renville County,RENVILLE,34.0
2004-Rice County,RICE,39.0
2004-Rock County,ROCK,41.0
2004-Roseau County,ROSEAU,10.0
2004-Scott County,SCOTT,38.0
2004-Sherburne County,SHERBURNE,32.0
2004-Sibley County,SIBLEY,37.0
2004-Stearns County,STEARNS,34.0
2004-Steele County,STEELE,38.0
2004-Stevens County,STEVENS,33.0
2004-Swift County,SWIFT,30.0
2004-Todd County,TODD,27.0
2004-Traverse County,TRAVERSE,33.0
2004-Wadena County,WADENA,26.0
2004-Waseca County,WASECA,41.0
2004-Washington County,WASHINGTON,28.0
2004-Watonwan County,WATONWAN,44.0
2004-Wilkin County,WILKIN,27.0
2004-Wright County,WRIGHT,35.0
2004-Yellow Medicine County,YELLOW MEDICINE,34.0
2005-Anoka County,ANOKA,26.0
2005-Becker County,BECKER,33.0
2005-Benton County,BENTON,35.0
2005-Big Stone County,BIG STONE,43.0
2005-Blue Earth County,BLUE EARTH,53.0
2005-Brown County,BROWN,52.0
2005-Carver County,CARVER,49.0
2005-Chippewa County,CHIPPEWA,47.0
2005-Chisago County,CHISAGO,35.0
2005-Clay County,CLAY,38.0
2005-Clearwater County,CLEARWATER,31.0
2005-Cottonwood County,COTTONWOOD,50.0
2005-Douglas County,DOUGLAS,40.0
2005-Faribault County,FARIBAULT,54.0
2005-Freeborn County,FREEBORN,54.0
2005-Grant County,GRANT,41.0
2005-Hennepin County,HENNEPIN,37.0
2005-Hubbard County,HUBBARD,41.0
2005-Isanti County,ISANTI,30.0
2005-Jackson County,JACKSON,55.0
2005-Kanabec County,KANABEC,22.0
2005-Kandiyohi County,KANDIYOHI,47.0
2005-Kittson County,KITTSON,22.0
2005-Lac Qui Parle County,LAC QUI PARLE,43.0
2005-Lake Of The Woods County,LAKE OF THE WOODS,29.0
2005-Le Sueur County,LE SUEUR,48.0
2005-Lincoln County,LINCOLN,47.0
2005-Lyon County,LYON,47.0
2005-Mahnomen County,MAHNOMEN,30.0
2005-Marshall County,MARSHALL,28.0
2005-Martin County,MARTIN,51.0
2005-Mcleod County,MCLEOD,46.0
2005-Meeker County,MEEKER,40.0
2005-Mille Lacs County,MILLE LACS,31.0
2005-Morrison County,MORRISON,34.0
2005-Murray County,MURRAY,50.0
2005-Nicollet County,NICOLLET,50.0
2005-Nobles County,NOBLES,54.0
2005-Norman County,NORMAN,36.0
2005-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,20.6
2005-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,29.9
2005-Otter Tail County,OTTER TAIL,36.0
2005-Pennington County,PENNINGTON,28.0
2005-Pine County,PINE,25.0
2005-Pipestone County,PIPESTONE,47.0
2005-Polk County,POLK,31.0
2005-Pope County,POPE,42.0
2005-Red Lake County,RED LAKE,32.0
2005-Redwood County,REDWOOD,50.0
2005-Renville County,RENVILLE,50.0
2005-Rice County,RICE,50.0
2005-Rock County,ROCK,54.0
2005-Roseau County,ROSEAU,24.0
2005-Scott County,SCOTT,51.0
2005-Sherburne County,SHERBURNE,43.0
2005-Sibley County,SIBLEY,51.0
2005-Stearns County,STEARNS,36.0
2005-Steele County,STEELE,53.0
2005-Stevens County,STEVENS,41.0
2005-Swift County,SWIFT,44.0
2005-Todd County,TODD,38.0
2005-Traverse County,TRAVERSE,35.0
2005-Wadena County,WADENA,43.0
2005-Waseca County,WASECA,55.0
2005-Washington County,WASHINGTON,46.0
2005-Watonwan County,WATONWAN,54.0
2005-Wilkin County,WILKIN,37.0
2005-Wright County,WRIGHT,40.0
2005-Yellow Medicine County,YELLOW MEDICINE,43.0
2006-Anoka County,ANOKA,30.0
2006-Becker County,BECKER,36.0
2006-Beltrami County,BELTRAMI,19.0
2006-Benton County,BENTON,35.0
2006-Big Stone County,BIG STONE,40.0
2006-Blue Earth County,BLUE EARTH,55.0
2006-Brown County,BROWN,52.0
2006-Carver County,CARVER,51.0
2006-Chippewa County,CHIPPEWA,47.0
2006-Chisago County,CHISAGO,38.0
2006-Clay County,CLAY,35.0
2006-Clearwater County,CLEARWATER,25.0
2006-Cottonwood County,COTTONWOOD,49.0
2006-Crow Wing County,CROW WING,30.0
2006-Douglas County,DOUGLAS,32.0
2006-Faribault County,FARIBAULT,53.0
2006-Freeborn County,FREEBORN,52.0
2006-Grant County,GRANT,37.0
2006-Hennepin County,HENNEPIN,46.0
2006-Isanti County,ISANTI,30.0
2006-Jackson County,JACKSON,49.0
2006-Kanabec County,KANABEC,30.0
2006-Kandiyohi County,KANDIYOHI,45.0
2006-Kittson County,KITTSON,35.0
2006-Lac Qui Parle County,LAC QUI PARLE,48.0
2006-Le Sueur County,LE SUEUR,52.0
2006-Lincoln County,LINCOLN,46.0
2006-Lyon County,LYON,50.0
2006-Mahnomen County,MAHNOMEN,36.0
2006-Marshall County,MARSHALL,26.0
2006-Martin County,MARTIN,52.0
2006-Mcleod County,MCLEOD,52.0
2006-Meeker County,MEEKER,43.0
2006-Mille Lacs County,MILLE LACS,41.0
2006-Morrison County,MORRISON,32.0
2006-Murray County,MURRAY,49.0
2006-Nicollet County,NICOLLET,54.0
2006-Nobles County,NOBLES,52.0
2006-Norman County,NORMAN,34.0
2006-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,32.3
2006-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,21.6
2006-Otter Tail County,OTTER TAIL,33.0
2006-Pennington County,PENNINGTON,25.0
2006-Pine County,PINE,46.0
2006-Pipestone County,PIPESTONE,49.0
2006-Polk County,POLK,29.0
2006-Pope County,POPE,33.0
2006-Red Lake County,RED LAKE,28.0
2006-Redwood County,REDWOOD,52.0
2006-Renville County,RENVILLE,53.0
2006-Rice County,RICE,52.0
2006-Rock County,ROCK,54.0
2006-Roseau County,ROSEAU,27.0
2006-Scott County,SCOTT,52.0
2006-Sherburne County,SHERBURNE,37.0
2006-Sibley County,SIBLEY,56.0
2006-Stearns County,STEARNS,36.0
2006-Steele County,STEELE,52.0
2006-Stevens County,STEVENS,39.0
2006-Swift County,SWIFT,42.0
2006-Todd County,TODD,31.0
2006-Traverse County,TRAVERSE,41.0
2006-Wadena County,WADENA,23.0
2006-Waseca County,WASECA,55.0
2006-Washington County,WASHINGTON,48.0
2006-Watonwan County,WATONWAN,52.0
2006-Wilkin County,WILKIN,37.0
2006-Wright County,WRIGHT,42.0
2006-Yellow Medicine County,YELLOW MEDICINE,46.0
2007-Anoka County,ANOKA,27.0
2007-Becker County,BECKER,35.0
2007-Benton County,BENTON,19.0
2007-Big Stone County,BIG STONE,39.0
2007-Blue Earth County,BLUE EARTH,49.0
2007-Brown County,BROWN,48.0
2007-Carver County,CARVER,48.0
2007-Chippewa County,CHIPPEWA,44.0
2007-Chisago County,CHISAGO,27.0
2007-Clay County,CLAY,35.0
2007-Clearwater County,CLEARWATER,33.0
2007-Cottonwood County,COTTONWOOD,48.0
2007-Douglas County,DOUGLAS,31.0
2007-Faribault County,FARIBAULT,53.0
2007-Freeborn County,FREEBORN,52.0
2007-Grant County,GRANT,38.0
2007-Hennepin County,HENNEPIN,35.0
2007-Isanti County,ISANTI,21.0
2007-Jackson County,JACKSON,49.0
2007-Kanabec County,KANABEC,22.0
2007-Kandiyohi County,KANDIYOHI,42.0
2007-Kittson County,KITTSON,38.0
2007-Lac Qui Parle County,LAC QUI PARLE,39.0
2007-Le Sueur County,LE SUEUR,48.0
2007-Lincoln County,LINCOLN,46.0
2007-Lyon County,LYON,47.0
2007-Mahnomen County,MAHNOMEN,35.0
2007-Marshall County,MARSHALL,37.0
2007-Martin County,MARTIN,49.0
2007-Mcleod County,MCLEOD,45.0
2007-Meeker County,MEEKER,37.0
2007-Mille Lacs County,MILLE LACS,20.0
2007-Morrison County,MORRISON,17.0
2007-Murray County,MURRAY,46.0
2007-Nicollet County,NICOLLET,47.0
2007-Nobles County,NOBLES,48.0
2007-Norman County,NORMAN,36.0
2007-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,22.7
2007-Otter Tail County,OTTER TAIL,30.0
2007-Pennington County,PENNINGTON,32.0
2007-Pine County,PINE,32.0
2007-Pipestone County,PIPESTONE,44.0
2007-Polk County,POLK,38.0
2007-Pope County,POPE,33.0
2007-Red Lake County,RED LAKE,34.0
2007-Redwood County,REDWOOD,47.0
2007-Renville County,RENVILLE,45.0
2007-Rice County,RICE,45.0
2007-Rock County,ROCK,51.0
2007-Roseau County,ROSEAU,31.0
2007-Scott County,SCOTT,38.0
2007-Sherburne County,SHERBURNE,35.0
2007-Sibley County,SIBLEY,49.0
2007-Stearns County,STEARNS,31.0
2007-Steele County,STEELE,52.0
2007-Stevens County,STEVENS,41.0
2007-Swift County,SWIFT,39.0
2007-Todd County,TODD,26.0
2007-Traverse County,TRAVERSE,37.0
2007-Wadena County,WADENA,30.0
2007-Waseca County,WASECA,52.0
2007-Washington County,WASHINGTON,31.0
2007-Watonwan County,WATONWAN,48.0
2007-Wilkin County,WILKIN,31.0
2007-Wright County,WRIGHT,37.0
2007-Yellow Medicine County,YELLOW MEDICINE,45.0
2008-Becker County,BECKER,27.0
2008-Benton County,BENTON,34.0
2008-Big Stone County,BIG STONE,36.0
2008-Blue Earth County,BLUE EARTH,43.5
2008-Brown County,BROWN,44.5
2008-Carver County,CARVER,42.5
2008-Chippewa County,CHIPPEWA,37.0
2008-Chisago County,CHISAGO,27.5
2008-Clay County,CLAY,35.5
2008-Cottonwood County,COTTONWOOD,43.0
2008-Douglas County,DOUGLAS,37.5
2008-Faribault County,FARIBAULT,46.0
2008-Freeborn County,FREEBORN,43.5
2008-Grant County,GRANT,35.5
2008-Hennepin County,HENNEPIN,36.0
2008-Isanti County,ISANTI,25.0
2008-Jackson County,JACKSON,42.5
2008-Kandiyohi County,KANDIYOHI,40.5
2008-Kittson County,KITTSON,32.5
2008-Lac Qui Parle County,LAC QUI PARLE,30.5
2008-Le Sueur County,LE SUEUR,41.5
2008-Lincoln County,LINCOLN,35.0
2008-Lyon County,LYON,37.0
2008-Mahnomen County,MAHNOMEN,31.0
2008-Marshall County,MARSHALL,27.0
2008-Martin County,MARTIN,45.5
2008-Mcleod County,MCLEOD,43.5
2008-Meeker County,MEEKER,41.0
2008-Mille Lacs County,MILLE LACS,25.5
2008-Morrison County,MORRISON,28.5
2008-Murray County,MURRAY,42.5
2008-Nicollet County,NICOLLET,45.5
2008-Nobles County,NOBLES,41.5
2008-Norman County,NORMAN,29.0
2008-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,24.0
2008-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,28.0
2008-Otter Tail County,OTTER TAIL,32.5
2008-Pennington County,PENNINGTON,28.5
2008-Pine County,PINE,26.0
2008-Pipestone County,PIPESTONE,38.0
2008-Polk County,POLK,28.5
2008-Pope County,POPE,37.0
2008-Redwood County,REDWOOD,42.5
2008-Renville County,RENVILLE,44.0
2008-Rice County,RICE,42.0
2008-Rock County,ROCK,47.0
2008-Roseau County,ROSEAU,27.0
2008-Scott County,SCOTT,42.0
2008-Sherburne County,SHERBURNE,34.5
2008-Sibley County,SIBLEY,45.5
2008-Stearns County,STEARNS,36.0
2008-Steele County,STEELE,41.5
2008-Stevens County,STEVENS,38.0
2008-Swift County,SWIFT,39.0
2008-Todd County,TODD,28.5
2008-Traverse County,TRAVERSE,30.5
2008-Wadena County,WADENA,30.5
2008-Waseca County,WASECA,45.5
2008-Washington County,WASHINGTON,32.0
2008-Watonwan County,WATONWAN,44.0
2008-Wilkin County,WILKIN,32.0
2008-Wright County,WRIGHT,34.5
2008-Yellow Medicine County,YELLOW MEDICINE,35.5
2009-Becker County,BECKER,28.0
2009-Benton County,BENTON,38.0
2009-Big Stone County,BIG STONE,39.0
2009-Blue Earth County,BLUE EARTH,47.0
2009-Brown County,BROWN,44.5
2009-Carver County,CARVER,46.5
2009-Chippewa County,CHIPPEWA,43.0
2009-Chisago County,CHISAGO,27.5
2009-Clay County,CLAY,29.0
2009-Clearwater County,CLEARWATER,20.0
2009-Cottonwood County,COTTONWOOD,47.0
2009-Douglas County,DOUGLAS,33.0
2009-Faribault County,FARIBAULT,49.0
2009-Freeborn County,FREEBORN,42.5
2009-Grant County,GRANT,36.5
2009-Hennepin County,HENNEPIN,47.5
2009-Isanti County,ISANTI,25.5
2009-Jackson County,JACKSON,49.0
2009-Kanabec County,KANABEC,30.5
2009-Kandiyohi County,KANDIYOHI,44.0
2009-Kittson County,KITTSON,27.5
2009-Lac Qui Parle County,LAC QUI PARLE,42.5
2009-Le Sueur County,LE SUEUR,45.0
2009-Lincoln County,LINCOLN,40.0
2009-Lyon County,LYON,41.0
2009-Mahnomen County,MAHNOMEN,25.0
2009-Marshall County,MARSHALL,26.5
2009-Martin County,MARTIN,50.0
2009-Mcleod County,MCLEOD,43.5
2009-Meeker County,MEEKER,42.5
2009-Mille Lacs County,MILLE LACS,37.5
2009-Morrison County,MORRISON,37.0
2009-Murray County,MURRAY,47.0
2009-Nicollet County,NICOLLET,44.0
2009-Nobles County,NOBLES,47.5
2009-Norman County,NORMAN,28.5
2009-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,33.0
2009-Otter Tail County,OTTER TAIL,33.0
2009-Pennington County,PENNINGTON,23.5
2009-Pine County,PINE,34.0
2009-Pipestone County,PIPESTONE,44.0
2009-Polk County,POLK,29.0
2009-Pope County,POPE,37.5
2009-Red Lake County,RED LAKE,27.5
2009-Redwood County,REDWOOD,45.5
2009-Renville County,RENVILLE,46.0
2009-Rice County,RICE,47.5
2009-Rock County,ROCK,49.5
2009-Roseau County,ROSEAU,24.5
2009-Scott County,SCOTT,46.5
2009-Sherburne County,SHERBURNE,35.5
2009-Sibley County,SIBLEY,46.0
2009-Stearns County,STEARNS,42.5
2009-Steele County,STEELE,43.0
2009-Stevens County,STEVENS,36.5
2009-Swift County,SWIFT,40.0
2009-Todd County,TODD,32.5
2009-Traverse County,TRAVERSE,36.5
2009-Wadena County,WADENA,36.5
2009-Waseca County,WASECA,47.5
2009-Washington County,WASHINGTON,46.5
2009-Watonwan County,WATONWAN,48.0
2009-Wilkin County,WILKIN,29.0
2009-Wright County,WRIGHT,44.0
2009-Yellow Medicine County,YELLOW MEDICINE,41.0
2010-Aitkin County,AITKIN,39.6
2010-Anoka County,ANOKA,40.7
2010-Becker County,BECKER,33.7
2010-Benton County,BENTON,42.8
2010-Big Stone County,BIG STONE,41.1
2010-Blue Earth County,BLUE EARTH,48.1
2010-Brown County,BROWN,51.3
2010-Carver County,CARVER,51.6
2010-Chippewa County,CHIPPEWA,48.6
2010-Chisago County,CHISAGO,43.1
2010-Clay County,CLAY,36.0
2010-Clearwater County,CLEARWATER,30.1
2010-Cottonwood County,COTTONWOOD,46.5
2010-Crow Wing County,CROW WING,32.3
2010-Douglas County,DOUGLAS,41.0
2010-Faribault County,FARIBAULT,50.3
2010-Freeborn County,FREEBORN,49.1
2010-Grant County,GRANT,41.2
2010-Hennepin County,HENNEPIN,46.5
2010-Isanti County,ISANTI,37.2
2010-Jackson County,JACKSON,48.7
2010-Kanabec County,KANABEC,42.3
2010-Kandiyohi County,KANDIYOHI,47.6
2010-Kittson County,KITTSON,34.1
2010-Lac Qui Parle County,LAC QUI PARLE,45.4
2010-Le Sueur County,LE SUEUR,49.5
2010-Lincoln County,LINCOLN,44.8
2010-Lyon County,LYON,48.2
2010-Mahnomen County,MAHNOMEN,32.9
2010-Marshall County,MARSHALL,31.7
2010-Martin County,MARTIN,49.1
2010-Mcleod County,MCLEOD,48.9
2010-Meeker County,MEEKER,48.5
2010-Mille Lacs County,MILLE LACS,42.5
2010-Morrison County,MORRISON,45.8
2010-Murray County,MURRAY,50.3
2010-Nicollet County,NICOLLET,51.0
2010-Nobles County,NOBLES,50.8
2010-Norman County,NORMAN,33.9
2010-Otter Tail County,OTTER TAIL,39.5
2010-Pennington County,PENNINGTON,29.4
2010-Pine County,PINE,42.3
2010-Pipestone County,PIPESTONE,48.8
2010-Polk County,POLK,34.4
2010-Pope County,POPE,41.9
2010-Red Lake County,RED LAKE,32.5
2010-Redwood County,REDWOOD,51.3
2010-Renville County,RENVILLE,51.8
2010-Rice County,RICE,53.8
2010-Rock County,ROCK,54.3
2010-Roseau County,ROSEAU,29.7
2010-Scott County,SCOTT,51.1
2010-Sherburne County,SHERBURNE,39.8
2010-Sibley County,SIBLEY,52.2
2010-Stearns County,STEARNS,45.8
2010-Steele County,STEELE,51.6
2010-Stevens County,STEVENS,44.8
2010-Swift County,SWIFT,46.8
2010-Todd County,TODD,39.5
2010-Traverse County,TRAVERSE,40.2
2010-Wadena County,WADENA,41.1
2010-Waseca County,WASECA,51.2
2010-Washington County,WASHINGTON,47.8
2010-Watonwan County,WATONWAN,48.3
2010-Wilkin County,WILKIN,36.7
2010-Wright County,WRIGHT,47.2
