new_index,County,BU / ACRE
1997-Lac Qui Parle County,LAC QUI PARLE,124.0
1997-Le Sueur County,LE SUEUR,143.0
1997-Lincoln County,LINCOLN,101.0
1997-Lyon County,LYON,122.0
1997-Mahnomen County,MAHNOMEN,102.0
1997-Marshall County,MARSHALL,79.0
1997-Martin County,MARTIN,149.0
1997-Mcleod County,MCLEOD,126.0
1997-Meeker County,MEEKER,122.0
1997-Mille Lacs County,MILLE LACS,110.0
1997-Morrison County,MORRISON,117.0
1997-Murray County,MURRAY,115.0
1997-Nicollet County,NICOLLET,147.0
1997-Nobles County,NOBLES,114.0
1997-Norman County,NORMAN,84.0
1997-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,95.5
1997-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,86.5
1997-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,96.0
1997-Otter Tail County,OTTER TAIL,111.0
1997-Pennington County,PENNINGTON,83.0
1997-Pine County,PINE,113.0
1997-Pipestone County,PIPESTONE,103.0
1997-Polk County,POLK,89.0
1997-Pope County,POPE,132.0
1997-Red Lake County,RED LAKE,93.0
1997-Redwood County,REDWOOD,134.0
1997-Renville County,RENVILLE,133.0
1997-Rice County,RICE,144.0
1997-Rock County,ROCK,124.0
1997-Roseau County,ROSEAU,94.0
1997-Scott County,SCOTT,140.0
1997-Sherburne County,SHERBURNE,123.0
1997-Sibley County,SIBLEY,140.0
1997-Stearns County,STEARNS,124.0
1997-Steele County,STEELE,143.0
1997-Stevens County,STEVENS,141.0
1997-Swift County,SWIFT,127.0
1997-Todd County,TODD,111.0
1997-Traverse County,TRAVERSE,135.0
1997-Wadena County,WADENA,107.0
1997-Waseca County,WASECA,148.0
1997-Washington County,WASHINGTON,145.0
1997-Watonwan County,WATONWAN,146.0
1997-Wilkin County,WILKIN,117.0
1997-Wright County,WRIGHT,128.0
1997-Yellow Medicine County,YELLOW MEDICINE,126.0
1998-Anoka County,ANOKA,116.0
1998-Becker County,BECKER,90.0
1998-Beltrami County,BELTRAMI,99.0
1998-Benton County,BENTON,133.0
1998-Big Stone County,BIG STONE,140.0
1998-Blue Earth County,BLUE EARTH,165.0
1998-Brown County,BROWN,151.0
1998-Carlton County,CARLTON,116.0
1998-Carver County,CARVER,170.0
1998-Cass County,CASS,90.0
1998-Chippewa County,CHIPPEWA,157.0
1998-Chisago County,CHISAGO,130.0
1998-Clay County,CLAY,108.0
1998-Clearwater County,CLEARWATER,107.0
1998-Cottonwood County,COTTONWOOD,161.0
1998-Crow Wing County,CROW WING,92.0
1998-Douglas County,DOUGLAS,129.0
1998-Faribault County,FARIBAULT,160.0
1998-Freeborn County,FREEBORN,157.0
1998-Grant County,GRANT,152.0
1998-Hennepin County,HENNEPIN,146.0
1998-Hubbard County,HUBBARD,134.0
1998-Isanti County,ISANTI,126.0
1998-Itasca County,ITASCA,92.0
1998-Jackson County,JACKSON,159.0
1998-Kanabec County,KANABEC,121.0
1998-Kandiyohi County,KANDIYOHI,162.0
1998-Kittson County,KITTSON,95.0
1998-Lac Qui Parle County,LAC QUI PARLE,145.0
1998-Le Sueur County,LE SUEUR,154.0
1998-Lincoln County,LINCOLN,145.0
1998-Lyon County,LYON,150.0
1998-Mahnomen County,MAHNOMEN,119.0
1998-Marshall County,MARSHALL,89.0
1998-Martin County,MARTIN,164.0
1998-Mcleod County,MCLEOD,162.0
1998-Meeker County,MEEKER,141.0
1998-Mille Lacs County,MILLE LACS,133.0
1998-Morrison County,MORRISON,111.0
1998-Murray County,MURRAY,153.0
1998-Nicollet County,NICOLLET,163.0
1998-Nobles County,NOBLES,156.0
1998-Norman County,NORMAN,96.0
1998-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,98.5
1998-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,97.0
1998-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,105.3
1998-Otter Tail County,OTTER TAIL,127.0
1998-Pennington County,PENNINGTON,100.0
1998-Pine County,PINE,117.0
1998-Pipestone County,PIPESTONE,149.0
1998-Polk County,POLK,104.0
1998-Pope County,POPE,155.0
1998-Red Lake County,RED LAKE,106.0
1998-Redwood County,REDWOOD,152.0
1998-Renville County,RENVILLE,164.0
1998-Rice County,RICE,156.0
1998-Rock County,ROCK,150.0
1998-Roseau County,ROSEAU,96.0
1998-Scott County,SCOTT,151.0
1998-Sherburne County,SHERBURNE,123.0
1998-Sibley County,SIBLEY,167.0
1998-Stearns County,STEARNS,143.0
1998-Steele County,STEELE,171.0
1998-Stevens County,STEVENS,159.0
1998-Swift County,SWIFT,152.0
1998-Todd County,TODD,105.0
1998-Traverse County,TRAVERSE,147.0
1998-Wadena County,WADENA,107.0
1998-Waseca County,WASECA,165.0
1998-Washington County,WASHINGTON,163.0
1998-Watonwan County,WATONWAN,156.0
1998-Wilkin County,WILKIN,119.0
1998-Wright County,WRIGHT,145.0
1998-Yellow Medicine County,YELLOW MEDICINE,146.0
1999-Aitkin County,AITKIN,100.0
1999-Anoka County,ANOKA,105.0
1999-Becker County,BECKER,108.0
1999-Beltrami County,BELTRAMI,90.0
1999-Benton County,BENTON,130.0
1999-Big Stone County,BIG STONE,139.0
1999-Blue Earth County,BLUE EARTH,157.0
1999-Brown County,BROWN,162.0
1999-Carver County,CARVER,161.0
1999-Cass County,CASS,116.0
1999-Chippewa County,CHIPPEWA,166.0
1999-Chisago County,CHISAGO,118.0
1999-Clay County,CLAY,120.0
1999-Clearwater County,CLEARWATER,97.0
1999-Cottonwood County,COTTONWOOD,153.0
1999-Crow Wing County,CROW WING,100.0
1999-Douglas County,DOUGLAS,131.0
1999-Faribault County,FARIBAULT,149.0
1999-Freeborn County,FREEBORN,143.0
1999-Grant County,GRANT,147.0
1999-Hennepin County,HENNEPIN,132.0
1999-Hubbard County,HUBBARD,145.0
1999-Isanti County,ISANTI,118.0
1999-Jackson County,JACKSON,148.0
1999-Kanabec County,KANABEC,117.0
1999-Kandiyohi County,KANDIYOHI,162.0
1999-Kittson County,KITTSON,75.0
1999-Lac Qui Parle County,LAC QUI PARLE,142.0
1999-Le Sueur County,LE SUEUR,150.0
1999-Lincoln County,LINCOLN,131.0
1999-Lyon County,LYON,144.0
1999-Mahnomen County,MAHNOMEN,102.0
1999-Marshall County,MARSHALL,72.0
1999-Martin County,MARTIN,154.0
1999-Mcleod County,MCLEOD,165.0
1999-Meeker County,MEEKER,147.0
1999-Mille Lacs County,MILLE LACS,115.0
1999-Morrison County,MORRISON,127.0
1999-Murray County,MURRAY,149.0
1999-Nicollet County,NICOLLET,164.0
1999-Nobles County,NOBLES,143.0
1999-Norman County,NORMAN,114.0
1999-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,107.0
1999-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,85.0
1999-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,114.0
1999-Otter Tail County,OTTER TAIL,138.0
1999-Pennington County,PENNINGTON,95.0
1999-Pine County,PINE,108.0
1999-Pipestone County,PIPESTONE,135.0
1999-Polk County,POLK,110.0
1999-Pope County,POPE,151.0
1999-Red Lake County,RED LAKE,99.0
1999-Redwood County,REDWOOD,163.0
1999-Renville County,RENVILLE,172.0
1999-Rice County,RICE,154.0
1999-Rock County,ROCK,153.0
1999-Roseau County,ROSEAU,62.0
1999-Scott County,SCOTT,154.0
1999-Sherburne County,SHERBURNE,126.0
1999-Sibley County,SIBLEY,170.0
1999-Stearns County,STEARNS,135.0
1999-Steele County,STEELE,143.0
1999-Stevens County,STEVENS,153.0
1999-Swift County,SWIFT,154.0
1999-Todd County,TODD,110.0
1999-Traverse County,TRAVERSE,153.0
1999-Wadena County,WADENA,111.0
1999-Waseca County,WASECA,154.0
1999-Washington County,WASHINGTON,135.0
1999-Watonwan County,WATONWAN,161.0
1999-Wilkin County,WILKIN,133.0
1999-Wright County,WRIGHT,140.0
1999-Yellow Medicine County,YELLOW MEDICINE,148.0
2000-Anoka County,ANOKA,102.0
2000-Becker County,BECKER,96.0
2000-Beltrami County,BELTRAMI,98.0
2000-Benton County,BENTON,102.0
2000-Big Stone County,BIG STONE,141.0
2000-Blue Earth County,BLUE EARTH,148.0
2000-Brown County,BROWN,154.0
2000-Carlton County,CARLTON,104.0
2000-Carver County,CARVER,158.0
2000-Cass County,CASS,81.0
2000-Chippewa County,CHIPPEWA,155.0
2000-Chisago County,CHISAGO,109.0
2000-Clay County,CLAY,109.0
2000-Clearwater County,CLEARWATER,100.0
2000-Cottonwood County,COTTONWOOD,143.0
2000-Crow Wing County,CROW WING,106.0
2000-Douglas County,DOUGLAS,138.0
2000-Faribault County,FARIBAULT,152.0
2000-Freeborn County,FREEBORN,146.0
2000-Grant County,GRANT,148.0
2000-Hennepin County,HENNEPIN,142.0
2000-Hubbard County,HUBBARD,110.0
2000-Isanti County,ISANTI,111.0
2000-Jackson County,JACKSON,143.0
2000-Kanabec County,KANABEC,106.0
2000-Kandiyohi County,KANDIYOHI,152.0
2000-Kittson County,KITTSON,90.0
2000-Lac Qui Parle County,LAC QUI PARLE,135.0
2000-Le Sueur County,LE SUEUR,154.0
2000-Lincoln County,LINCOLN,138.0
2000-Lyon County,LYON,140.0
2000-Mahnomen County,MAHNOMEN,108.0
2000-Marshall County,MARSHALL,92.0
2000-Martin County,MARTIN,156.0
2000-Mcleod County,MCLEOD,160.0
2000-Meeker County,MEEKER,140.0
2000-Mille Lacs County,MILLE LACS,102.0
2000-Morrison County,MORRISON,117.0
2000-Murray County,MURRAY,140.0
2000-Nicollet County,NICOLLET,160.0
2000-Nobles County,NOBLES,143.0
2000-Norman County,NORMAN,98.0
2000-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,80.0
2000-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,78.3
2000-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,118.0
2000-Otter Tail County,OTTER TAIL,132.0
2000-Pennington County,PENNINGTON,96.0
2000-Pine County,PINE,109.0
2000-Pipestone County,PIPESTONE,131.0
2000-Polk County,POLK,96.0
2000-Pope County,POPE,153.0
2000-Red Lake County,RED LAKE,96.0
2000-Redwood County,REDWOOD,152.0
2000-Renville County,RENVILLE,158.0
2000-Rice County,RICE,147.0
2000-Rock County,ROCK,158.0
2000-Roseau County,ROSEAU,95.0
2000-Scott County,SCOTT,154.0
2000-Sherburne County,SHERBURNE,104.0
2000-Sibley County,SIBLEY,165.0
2000-Stearns County,STEARNS,127.0
2000-Steele County,STEELE,147.0
2000-Stevens County,STEVENS,158.0
2000-Swift County,SWIFT,155.0
2000-Todd County,TODD,123.0
2000-Traverse County,TRAVERSE,151.0
2000-Wadena County,WADENA,100.0
2000-Waseca County,WASECA,146.0
2000-Washington County,WASHINGTON,139.0
2000-Watonwan County,WATONWAN,150.0
2000-Wilkin County,WILKIN,124.0
2000-Wright County,WRIGHT,135.0
2000-Yellow Medicine County,YELLOW MEDICINE,143.0
2001-Anoka County,ANOKA,109.0
2001-Becker County,BECKER,110.0
2001-Beltrami County,BELTRAMI,97.0
2001-Benton County,BENTON,95.0
2001-Big Stone County,BIG STONE,135.0
2001-Blue Earth County,BLUE EARTH,131.0
2001-Brown County,BROWN,139.0
2001-Carlton County,CARLTON,90.0
2001-Carver County,CARVER,131.0
2001-Cass County,CASS,106.0
2001-Chippewa County,CHIPPEWA,141.0
2001-Chisago County,CHISAGO,105.0
2001-Clay County,CLAY,128.0
2001-Clearwater County,CLEARWATER,95.0
2001-Cottonwood County,COTTONWOOD,124.0
2001-Crow Wing County,CROW WING,90.0
2001-Douglas County,DOUGLAS,117.0
2001-Faribault County,FARIBAULT,121.0
2001-Freeborn County,FREEBORN,135.0
2001-Grant County,GRANT,138.0
2001-Hennepin County,HENNEPIN,129.0
2001-Hubbard County,HUBBARD,105.0
2001-Isanti County,ISANTI,108.0
2001-Jackson County,JACKSON,118.0
2001-Kanabec County,KANABEC,116.0
2001-Kandiyohi County,KANDIYOHI,134.0
2001-Kittson County,KITTSON,95.0
2001-Lac Qui Parle County,LAC QUI PARLE,131.0
2001-Le Sueur County,LE SUEUR,134.0
2001-Lincoln County,LINCOLN,129.0
2001-Lyon County,LYON,133.0
2001-Mahnomen County,MAHNOMEN,117.0
2001-Marshall County,MARSHALL,96.0
2001-Martin County,MARTIN,121.0
2001-Mcleod County,MCLEOD,133.0
2001-Meeker County,MEEKER,125.0
2001-Mille Lacs County,MILLE LACS,111.0
2001-Morrison County,MORRISON,103.0
2001-Murray County,MURRAY,127.0
2001-Nicollet County,NICOLLET,141.0
2001-Nobles County,NOBLES,111.0
2001-Norman County,NORMAN,112.0
2001-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,85.0
2001-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,89.0
2001-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,99.7
2001-Otter Tail County,OTTER TAIL,119.0
2001-Pennington County,PENNINGTON,108.0
2001-Pine County,PINE,99.0
2001-Pipestone County,PIPESTONE,135.0
2001-Polk County,POLK,113.0
2001-Pope County,POPE,138.0
2001-Red Lake County,RED LAKE,106.0
2001-Redwood County,REDWOOD,135.0
2001-Renville County,RENVILLE,137.0
2001-Rice County,RICE,135.0
2001-Rock County,ROCK,130.0
2001-Roseau County,ROSEAU,102.0
2001-Scott County,SCOTT,126.0
2001-Sherburne County,SHERBURNE,113.0
2001-Sibley County,SIBLEY,135.0
2001-Stearns County,STEARNS,114.0
2001-Steele County,STEELE,138.0
2001-Stevens County,STEVENS,137.0
2001-Swift County,SWIFT,137.0
2001-Todd County,TODD,104.0
2001-Traverse County,TRAVERSE,139.0
2001-Wadena County,WADENA,107.0
2001-Waseca County,WASECA,140.0
2001-Washington County,WASHINGTON,115.0
2001-Watonwan County,WATONWAN,134.0
2001-Wilkin County,WILKIN,111.0
2001-Wright County,WRIGHT,126.0
2001-Yellow Medicine County,YELLOW MEDICINE,137.0
2002-Anoka County,ANOKA,126.0
2002-Becker County,BECKER,120.0
2002-Beltrami County,BELTRAMI,102.0
2002-Benton County,BENTON,127.0
2002-Big Stone County,BIG STONE,146.0
2002-Blue Earth County,BLUE EARTH,163.0
2002-Brown County,BROWN,152.0
2002-Carlton County,CARLTON,98.0
2002-Carver County,CARVER,161.0
2002-Cass County,CASS,131.0
2002-Chippewa County,CHIPPEWA,169.0
2002-Chisago County,CHISAGO,138.0
2002-Clay County,CLAY,130.0
2002-Clearwater County,CLEARWATER,115.0
2002-Cottonwood County,COTTONWOOD,152.0
2002-Crow Wing County,CROW WING,119.0
2002-Douglas County,DOUGLAS,146.0
2002-Faribault County,FARIBAULT,170.0
2002-Freeborn County,FREEBORN,173.0
2002-Grant County,GRANT,162.0
2002-Hennepin County,HENNEPIN,148.0
2002-Hubbard County,HUBBARD,160.0
2002-Isanti County,ISANTI,130.0
2002-Jackson County,JACKSON,150.0
2002-Kanabec County,KANABEC,137.0
2002-Kandiyohi County,KANDIYOHI,166.0
2002-Kittson County,KITTSON,105.0
2002-Lac Qui Parle County,LAC QUI PARLE,151.0
2002-Le Sueur County,LE SUEUR,157.0
2002-Lincoln County,LINCOLN,139.0
2002-Lyon County,LYON,153.0
2002-Mahnomen County,MAHNOMEN,119.0
2002-Marshall County,MARSHALL,116.0
2002-Martin County,MARTIN,172.0
2002-Mcleod County,MCLEOD,163.0
2002-Meeker County,MEEKER,157.0
2002-Mille Lacs County,MILLE LACS,127.0
2002-Morrison County,MORRISON,135.0
2002-Murray County,MURRAY,143.0
2002-Nicollet County,NICOLLET,162.0
2002-Nobles County,NOBLES,135.0
2002-Norman County,NORMAN,114.0
2002-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,117.3
2002-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,104.0
2002-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,120.6
2002-Otter Tail County,OTTER TAIL,139.0
2002-Pennington County,PENNINGTON,123.0
2002-Pine County,PINE,124.0
2002-Pipestone County,PIPESTONE,136.0
2002-Polk County,POLK,118.0
2002-Pope County,POPE,164.0
2002-Red Lake County,RED LAKE,117.0
2002-Redwood County,REDWOOD,155.0
2002-Renville County,RENVILLE,169.0
2002-Rice County,RICE,165.0
2002-Rock County,ROCK,145.0
2002-Roseau County,ROSEAU,89.0
2002-Scott County,SCOTT,163.0
2002-Sherburne County,SHERBURNE,147.0
2002-Sibley County,SIBLEY,168.0
2002-Stearns County,STEARNS,155.0
2002-Steele County,STEELE,167.0
2002-Stevens County,STEVENS,165.0
2002-Swift County,SWIFT,170.0
2002-Todd County,TODD,132.0
2002-Traverse County,TRAVERSE,161.0
2002-Wadena County,WADENA,128.0
2002-Waseca County,WASECA,165.0
2002-Washington County,WASHINGTON,165.0
2002-Watonwan County,WATONWAN,167.0
2002-Wilkin County,WILKIN,135.0
2002-Wright County,WRIGHT,143.0
2002-Yellow Medicine County,YELLOW MEDICINE,148.0
2003-Anoka County,ANOKA,86.0
2003-Becker County,BECKER,101.0
2003-Beltrami County,BELTRAMI,68.0
2003-Benton County,BENTON,118.0
2003-Big Stone County,BIG STONE,117.0
2003-Blue Earth County,BLUE EARTH,164.0
2003-Brown County,BROWN,157.0
2003-Carlton County,CARLTON,80.0
2003-Carver County,CARVER,145.0
2003-Cass County,CASS,108.0
2003-Chippewa County,CHIPPEWA,153.0
2003-Chisago County,CHISAGO,101.0
2003-Clay County,CLAY,117.0
2003-Clearwater County,CLEARWATER,107.0
2003-Cottonwood County,COTTONWOOD,147.0
2003-Crow Wing County,CROW WING,90.0
2003-Douglas County,DOUGLAS,128.0
2003-Faribault County,FARIBAULT,170.0
2003-Freeborn County,FREEBORN,168.0
2003-Grant County,GRANT,137.0
2003-Hennepin County,HENNEPIN,122.0
2003-Hubbard County,HUBBARD,131.0
2003-Isanti County,ISANTI,96.0
2003-Jackson County,JACKSON,152.0
2003-Kanabec County,KANABEC,81.0
2003-Kandiyohi County,KANDIYOHI,151.0
2003-Kittson County,KITTSON,115.0
2003-Lac Qui Parle County,LAC QUI PARLE,123.0
2003-Le Sueur County,LE SUEUR,158.0
2003-Lincoln County,LINCOLN,142.0
2003-Lyon County,LYON,140.0
2003-Mahnomen County,MAHNOMEN,116.0
2003-Marshall County,MARSHALL,112.0
2003-Martin County,MARTIN,170.0
2003-Mcleod County,MCLEOD,153.0
2003-Meeker County,MEEKER,137.0
2003-Mille Lacs County,MILLE LACS,88.0
2003-Morrison County,MORRISON,85.0
2003-Murray County,MURRAY,144.0
2003-Nicollet County,NICOLLET,172.0
2003-Nobles County,NOBLES,141.0
2003-Norman County,NORMAN,126.0
2003-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,60.0
2003-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,82.0
2003-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,111.5
2003-Otter Tail County,OTTER TAIL,132.0
2003-Pennington County,PENNINGTON,107.0
2003-Pine County,PINE,92.0
2003-Pipestone County,PIPESTONE,141.0
2003-Polk County,POLK,107.0
2003-Pope County,POPE,140.0
2003-Red Lake County,RED LAKE,108.0
2003-Redwood County,REDWOOD,152.0
2003-Renville County,RENVILLE,155.0
2003-Rice County,RICE,155.0
2003-Rock County,ROCK,146.0
2003-Roseau County,ROSEAU,115.0
2003-Scott County,SCOTT,147.0
2003-Sherburne County,SHERBURNE,128.0
2003-Sibley County,SIBLEY,159.0
2003-Stearns County,STEARNS,122.0
2003-Steele County,STEELE,155.0
2003-Stevens County,STEVENS,154.0
2003-Swift County,SWIFT,143.0
2003-Todd County,TODD,101.0
2003-Traverse County,TRAVERSE,128.0
2003-Wadena County,WADENA,105.0
2003-Waseca County,WASECA,169.0
2003-Washington County,WASHINGTON,120.0
2003-Watonwan County,WATONWAN,166.0
2003-Wilkin County,WILKIN,119.0
2003-Wright County,WRIGHT,118.0
2003-Yellow Medicine County,YELLOW MEDICINE,141.0
2004-Anoka County,ANOKA,84.0
2004-Becker County,BECKER,69.0
2004-Benton County,BENTON,122.0
2004-Big Stone County,BIG STONE,149.0
2004-Blue Earth County,BLUE EARTH,180.0
2004-Brown County,BROWN,180.0
2004-Carver County,CARVER,166.0
2004-Chippewa County,CHIPPEWA,158.0
2004-Chisago County,CHISAGO,115.0
2004-Clay County,CLAY,104.0
2004-Cottonwood County,COTTONWOOD,175.0
2004-Crow Wing County,CROW WING,81.0
2004-Douglas County,DOUGLAS,128.0
2004-Faribault County,FARIBAULT,182.0
2004-Freeborn County,FREEBORN,177.0
2004-Grant County,GRANT,145.0
2004-Hennepin County,HENNEPIN,151.0
2004-Hubbard County,HUBBARD,89.0
2004-Isanti County,ISANTI,112.0
2004-Jackson County,JACKSON,180.0
2004-Kanabec County,KANABEC,94.0
2004-Kandiyohi County,KANDIYOHI,155.0
2004-Lac Qui Parle County,LAC QUI PARLE,150.0
2004-Le Sueur County,LE SUEUR,172.0
2004-Lincoln County,LINCOLN,142.0
2004-Lyon County,LYON,160.0
2004-Mahnomen County,MAHNOMEN,68.0
2004-Martin County,MARTIN,192.0
2004-Mcleod County,MCLEOD,156.0
2004-Meeker County,MEEKER,151.0
2004-Mille Lacs County,MILLE LACS,122.0
2004-Morrison County,MORRISON,92.0
2004-Murray County,MURRAY,159.0
2004-Nicollet County,NICOLLET,173.0
2004-Nobles County,NOBLES,166.0
2004-Norman County,NORMAN,89.0
2004-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,60.0
2004-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,67.7
2004-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,51.8
2004-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,78.5
2004-Otter Tail County,OTTER TAIL,118.0
2004-Pine County,PINE,118.0
2004-Pipestone County,PIPESTONE,143.0
2004-Polk County,POLK,76.0
2004-Pope County,POPE,135.0
2004-Red Lake County,RED LAKE,49.0
2004-Redwood County,REDWOOD,171.0
2004-Renville County,RENVILLE,164.0
2004-Rice County,RICE,170.0
2004-Rock County,ROCK,158.0
2004-Scott County,SCOTT,170.0
2004-Sherburne County,SHERBURNE,141.0
2004-Sibley County,SIBLEY,170.0
2004-Stearns County,STEARNS,144.0
2004-Steele County,STEELE,169.0
2004-Stevens County,STEVENS,148.0
2004-Swift County,SWIFT,142.0
2004-Todd County,TODD,104.0
2004-Traverse County,TRAVERSE,149.0
2004-Wadena County,WADENA,93.0
2004-Waseca County,WASECA,180.0
2004-Washington County,WASHINGTON,140.0
2004-Watonwan County,WATONWAN,190.0
2004-Wilkin County,WILKIN,127.0
2004-Wright County,WRIGHT,147.0
2004-Yellow Medicine County,YELLOW MEDICINE,158.0
2005-Anoka County,ANOKA,96.0
2005-Becker County,BECKER,125.0
2005-Benton County,BENTON,142.0
2005-Big Stone County,BIG STONE,169.0
2005-Blue Earth County,BLUE EARTH,184.0
2005-Brown County,BROWN,176.0
2005-Carver County,CARVER,171.0
2005-Cass County,CASS,124.0
2005-Chippewa County,CHIPPEWA,176.0
2005-Chisago County,CHISAGO,127.0
2005-Clay County,CLAY,145.0
2005-Clearwater County,CLEARWATER,91.0
2005-Cottonwood County,COTTONWOOD,184.0
2005-Crow Wing County,CROW WING,91.0
2005-Douglas County,DOUGLAS,160.0
2005-Faribault County,FARIBAULT,190.0
2005-Freeborn County,FREEBORN,184.0
2005-Grant County,GRANT,166.0
2005-Hennepin County,HENNEPIN,156.0
2005-Hubbard County,HUBBARD,156.0
2005-Isanti County,ISANTI,107.0
2005-Jackson County,JACKSON,186.0
2005-Kanabec County,KANABEC,71.0
2005-Kandiyohi County,KANDIYOHI,178.0
2005-Lac Qui Parle County,LAC QUI PARLE,165.0
2005-Le Sueur County,LE SUEUR,160.0
2005-Lincoln County,LINCOLN,176.0
2005-Lyon County,LYON,180.0
2005-Mahnomen County,MAHNOMEN,124.0
2005-Marshall County,MARSHALL,90.0
2005-Martin County,MARTIN,190.0
2005-Mcleod County,MCLEOD,181.0
2005-Meeker County,MEEKER,159.0
2005-Mille Lacs County,MILLE LACS,114.0
2005-Morrison County,MORRISON,131.0
2005-Murray County,MURRAY,182.0
2005-Nicollet County,NICOLLET,174.0
2005-Nobles County,NOBLES,187.0
2005-Norman County,NORMAN,131.0
2005-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,98.6
2005-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,94.6
2005-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,96.6
2005-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,0.0
2005-Otter Tail County,OTTER TAIL,139.0
2005-Pine County,PINE,99.0
2005-Pipestone County,PIPESTONE,176.0
2005-Polk County,POLK,124.0
2005-Pope County,POPE,165.0
2005-Red Lake County,RED LAKE,118.0
2005-Redwood County,REDWOOD,183.0
2005-Renville County,RENVILLE,183.0
2005-Rice County,RICE,173.0
2005-Rock County,ROCK,190.0
2005-Roseau County,ROSEAU,111.0
2005-Scott County,SCOTT,163.0
2005-Sherburne County,SHERBURNE,158.0
2005-Sibley County,SIBLEY,182.0
2005-Stearns County,STEARNS,144.0
2005-Steele County,STEELE,182.0
2005-Stevens County,STEVENS,170.0
2005-Swift County,SWIFT,180.0
2005-Todd County,TODD,131.0
2005-Traverse County,TRAVERSE,160.0
2005-Wadena County,WADENA,148.0
2005-Waseca County,WASECA,187.0
2005-Washington County,WASHINGTON,168.0
2005-Watonwan County,WATONWAN,188.0
2005-Wilkin County,WILKIN,142.0
2005-Wright County,WRIGHT,152.0
2005-Yellow Medicine County,YELLOW MEDICINE,166.0
2006-Anoka County,ANOKA,98.0
2006-Becker County,BECKER,126.0
2006-Benton County,BENTON,110.0
2006-Big Stone County,BIG STONE,155.0
2006-Blue Earth County,BLUE EARTH,175.0
2006-Brown County,BROWN,173.0
2006-Carver County,CARVER,163.0
2006-Chippewa County,CHIPPEWA,167.0
2006-Chisago County,CHISAGO,113.0
2006-Clay County,CLAY,124.0
2006-Clearwater County,CLEARWATER,68.0
2006-Cottonwood County,COTTONWOOD,172.0
2006-Crow Wing County,CROW WING,67.0
2006-Douglas County,DOUGLAS,119.0
2006-Faribault County,FARIBAULT,180.0
2006-Freeborn County,FREEBORN,173.0
2006-Grant County,GRANT,146.0
2006-Hennepin County,HENNEPIN,135.0
2006-Isanti County,ISANTI,102.0
2006-Jackson County,JACKSON,160.0
2006-Kanabec County,KANABEC,78.0
2006-Kandiyohi County,KANDIYOHI,160.0
2006-Kittson County,KITTSON,98.0
2006-Lac Qui Parle County,LAC QUI PARLE,159.0
2006-Le Sueur County,LE SUEUR,170.0
2006-Lincoln County,LINCOLN,151.0
2006-Lyon County,LYON,165.0
2006-Mahnomen County,MAHNOMEN,124.0
2006-Marshall County,MARSHALL,99.0
2006-Martin County,MARTIN,181.0
2006-Mcleod County,MCLEOD,176.0
2006-Meeker County,MEEKER,149.0
2006-Mille Lacs County,MILLE LACS,91.0
2006-Morrison County,MORRISON,88.0
2006-Murray County,MURRAY,165.0
2006-Nicollet County,NICOLLET,180.0
2006-Nobles County,NOBLES,164.0
2006-Norman County,NORMAN,123.0
2006-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,112.9
2006-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,116.7
2006-Otter Tail County,OTTER TAIL,124.0
2006-Pennington County,PENNINGTON,80.0
2006-Pine County,PINE,97.0
2006-Pipestone County,PIPESTONE,151.0
2006-Polk County,POLK,102.0
2006-Pope County,POPE,129.0
2006-Red Lake County,RED LAKE,92.0
2006-Redwood County,REDWOOD,177.0
2006-Renville County,RENVILLE,177.0
2006-Rice County,RICE,169.0
2006-Rock County,ROCK,166.0
2006-Roseau County,ROSEAU,94.0
2006-Scott County,SCOTT,155.0
2006-Sherburne County,SHERBURNE,140.0
